"order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit"
CA-2017-107244,2017-09-07,2017-09-11,Standard Class,AG-10390,FUR-FU-10002597,19,4,0,8
CA-2015-100657,2015-11-02,2015-11-07,Standard Class,SW-20245,FUR-CH-10003535,109,2,0,8
CA-2017-129581,2017-12-11,2017-12-18,Standard Class,KN-16390,TEC-PH-10001527,128,3,0,3
CA-2017-129028,2017-04-01,2017-04-03,First Class,GB-14530,FUR-FU-10004006,127,3,0,21
CA-2015-135580,2015-12-30,2016-01-03,Standard Class,CL-12565,OFF-PA-10000595,68,3,0,31
CA-2016-159016,2016-03-10,2016-03-11,First Class,KF-16285,OFF-PA-10004405,14,5,0,7
CA-2014-102652,2014-04-06,2014-04-12,Standard Class,AY-10555,FUR-FU-10000747,91,2,0,15
CA-2014-152422,2014-10-05,2014-10-10,Second Class,BD-11635,OFF-AP-10002892,91,5,0,11
US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,OFF-AP-10002222,17,2,0,4
CA-2014-130869,2014-11-17,2014-11-21,Standard Class,CB-12025,OFF-EN-10002600,7,3,0,2
US-2017-128832,2017-04-24,2017-04-27,First Class,LS-16945,TEC-AC-10004855,69,2,0,4
CA-2017-139717,2017-08-24,2017-08-26,Second Class,DM-13015,OFF-AP-10000938,646,8,0,64
CA-2017-136007,2017-02-23,2017-03-02,Standard Class,AC-10615,OFF-FA-10002701,8,5,0,0
CA-2016-157364,2016-11-19,2016-11-21,First Class,LT-17110,OFF-AR-10003752,18,2,0,6
US-2016-112970,2016-11-14,2016-11-15,First Class,TB-21250,OFF-AR-10003829,9,3,0,2
US-2017-152492,2017-07-06,2017-07-06,Same Day,AH-10585,FUR-CH-10000155,239,1,0,23
CA-2016-101168,2016-12-25,2017-01-01,Standard Class,SS-20140,FUR-FU-10003142,21,4,0,6
CA-2017-104010,2017-04-23,2017-04-25,First Class,TD-20995,OFF-SU-10001218,54,5,0,15
CA-2015-130253,2015-12-14,2015-12-18,Standard Class,PP-18955,FUR-FU-10002963,15,3,0,5
US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,OFF-AP-10002578,19,2,0,-52
CA-2016-131205,2016-09-04,2016-09-08,Standard Class,AA-10645,FUR-FU-10003347,42,3,0,16
CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,TEC-PH-10001817,859,3,0,75
CA-2016-117912,2016-02-04,2016-02-08,Standard Class,TB-21520,FUR-FU-10002088,14,2,0,3
CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,FUR-CH-10001482,314,3,0,-35
CA-2015-113215,2015-09-03,2015-09-08,Standard Class,CP-12085,FUR-FU-10002937,238,3,0,89
CA-2016-154662,2016-06-09,2016-06-16,Standard Class,BF-11215,FUR-TA-10001771,692,3,0,173
CA-2015-105571,2015-11-07,2015-11-11,Standard Class,CP-12340,OFF-BI-10003305,16,9,0,-12
CA-2016-152765,2016-06-15,2016-06-18,First Class,LS-17245,OFF-PA-10000483,173,7,0,54
CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,OFF-AR-10000658,57,5,0,16
CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,OFF-PA-10002586,11,3,0,4
CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,OFF-BI-10001617,2,1,0,-3
CA-2014-107524,2014-03-02,2014-03-08,Standard Class,KN-16705,OFF-EN-10001990,11,2,0,5
CA-2014-138072,2014-12-30,2015-01-03,Standard Class,GA-14725,TEC-AC-10004859,27,2,0,6
CA-2015-134201,2015-04-10,2015-04-16,Standard Class,EH-14125,OFF-ST-10001476,142,4,0,38
CA-2015-111780,2015-12-25,2015-12-30,Second Class,RA-19285,TEC-CO-10004202,1199,5,0,224
CA-2015-119942,2015-04-05,2015-04-07,First Class,TT-21070,OFF-LA-10001569,23,6,0,7
CA-2015-151547,2015-01-17,2015-01-23,Standard Class,AH-10465,OFF-SU-10000898,88,8,0,10
CA-2017-166695,2017-05-20,2017-05-24,Standard Class,CC-12430,FUR-CH-10000225,518,8,0,-97
CA-2017-167542,2017-08-13,2017-08-20,Standard Class,KD-16495,OFF-LA-10004093,17,3,0,5
CA-2015-120901,2015-12-31,2016-01-04,Standard Class,BG-11035,OFF-ST-10000025,152,2,0,-26
CA-2017-121398,2017-12-25,2017-12-29,Standard Class,FH-14365,OFF-BI-10001718,153,3,0,51
CA-2016-151561,2016-09-01,2016-09-07,Standard Class,PG-18820,TEC-AC-10001432,468,6,0,206
CA-2017-154676,2017-08-05,2017-08-08,First Class,NZ-18565,OFF-ST-10001172,151,9,0,7
US-2014-165589,2014-02-18,2014-02-18,Same Day,TB-21595,FUR-FU-10002396,25,5,0,-11
US-2016-132577,2016-11-22,2016-11-27,Standard Class,JE-15475,OFF-BI-10004040,6,6,0,-9
CA-2015-114048,2015-12-14,2015-12-18,Standard Class,EH-13945,FUR-FU-10004351,29,3,0,12
CA-2015-137281,2015-06-13,2015-06-17,Standard Class,BF-10975,OFF-PA-10001870,6,1,0,3
US-2017-162068,2017-12-28,2017-12-31,Second Class,PC-18745,OFF-BI-10002813,1,2,0,0
CA-2017-100111,2017-09-20,2017-09-26,Standard Class,SV-20365,FUR-CH-10003846,272,3,0,18
US-2017-132381,2017-08-22,2017-08-24,First Class,Dp-13240,FUR-TA-10002356,314,2,0,-83
CA-2015-147011,2015-06-18,2015-06-22,Standard Class,HR-14830,OFF-AR-10002399,13,4,0,3
CA-2014-120852,2014-12-20,2014-12-25,Standard Class,WB-21850,OFF-AP-10001563,19,2,0,-49
CA-2016-150007,2016-09-11,2016-09-16,Standard Class,AS-10090,OFF-LA-10001982,6,2,0,2
CA-2016-124590,2016-11-12,2016-11-16,Standard Class,SP-20920,FUR-CH-10004495,1474,7,0,-21
CA-2016-133802,2016-03-14,2016-03-20,Standard Class,SP-20650,OFF-BI-10003291,41,6,0,14
US-2016-113677,2016-11-13,2016-11-19,Standard Class,CM-12655,TEC-PH-10002114,2279,4,0,592
CA-2017-143378,2017-09-19,2017-09-25,Standard Class,JR-16210,TEC-PH-10001425,191,3,0,19
CA-2017-152660,2017-12-04,2017-12-09,Standard Class,CB-12415,OFF-ST-10000532,61,2,0,4
CA-2015-142139,2015-08-31,2015-09-05,Standard Class,SD-20485,OFF-PA-10003883,20,4,0,6
CA-2017-145772,2017-06-03,2017-06-07,Standard Class,SS-20140,TEC-AC-10003038,44,5,0,8
CA-2016-124100,2016-03-31,2016-04-06,Standard Class,EH-13990,FUR-CH-10003817,327,6,0,54
US-2014-158400,2014-10-25,2014-10-28,First Class,AH-10030,OFF-BI-10002353,49,4,0,18
CA-2017-162033,2017-03-26,2017-04-02,Standard Class,EM-14200,TEC-AC-10003116,53,3,0,20
CA-2014-163447,2014-12-27,2014-12-31,Standard Class,TB-21190,FUR-CH-10004477,767,14,0,161
CA-2017-145737,2017-09-15,2017-09-20,Standard Class,AB-10165,OFF-PA-10001033,163,5,0,59
CA-2016-148096,2016-08-16,2016-08-19,First Class,AO-10810,FUR-TA-10004152,161,2,0,12
CA-2016-146766,2016-11-04,2016-11-04,Same Day,TT-21220,OFF-AR-10002135,192,4,0,55
CA-2015-105613,2015-10-18,2015-10-22,Standard Class,KN-16705,TEC-AC-10000521,27,3,0,3
US-2016-142251,2016-10-31,2016-11-04,Second Class,FO-14305,OFF-PA-10002986,32,6,0,11
CA-2014-131247,2014-03-30,2014-04-04,Standard Class,GA-14725,FUR-BO-10001337,205,2,0,-12
US-2015-113593,2015-04-18,2015-04-20,First Class,NC-18415,OFF-ST-10000532,115,3,0,30
CA-2017-121083,2017-07-09,2017-07-15,Standard Class,JF-15190,OFF-PA-10001497,274,5,0,134
CA-2017-151190,2017-06-27,2017-07-01,Standard Class,GT-14710,OFF-PA-10000575,20,3,0,9
CA-2014-133543,2014-12-22,2014-12-26,Standard Class,KM-16660,OFF-AR-10003394,11,4,0,3
CA-2017-105130,2017-11-21,2017-11-25,Standard Class,PJ-18835,OFF-AR-10003394,11,4,0,3
CA-2016-161928,2016-06-27,2016-06-29,Second Class,AC-10660,TEC-PH-10003484,201,2,0,12
CA-2017-101322,2017-12-28,2017-12-31,First Class,JG-15310,FUR-CH-10003968,340,6,0,-34
US-2016-106600,2016-04-08,2016-04-11,First Class,RM-19375,FUR-BO-10001608,354,5,0,88
CA-2014-111871,2014-03-18,2014-03-21,Second Class,EK-13795,FUR-BO-10004218,1198,10,0,70
CA-2017-139437,2017-07-03,2017-07-08,Standard Class,RD-19585,OFF-ST-10002485,87,4,0,0
CA-2017-151484,2017-04-20,2017-04-23,First Class,CV-12805,FUR-FU-10001876,51,2,0,10
CA-2016-104150,2016-08-03,2016-08-05,Second Class,AG-10330,OFF-EN-10002504,81,3,0,38
CA-2016-161025,2016-12-03,2016-12-09,Standard Class,GM-14440,OFF-ST-10001932,772,4,0,108
CA-2014-103989,2014-03-19,2014-03-21,First Class,MC-17605,TEC-PH-10004667,323,3,0,28
CA-2015-142433,2015-04-20,2015-04-25,Standard Class,ES-14020,OFF-PA-10002377,117,3,0,44
CA-2015-132815,2015-09-19,2015-09-22,Second Class,RW-19540,OFF-PA-10004530,22,2,0,11
CA-2014-101266,2014-08-27,2014-08-30,Second Class,MM-17920,OFF-PA-10002986,13,2,0,6
CA-2016-141523,2016-12-19,2016-12-24,Second Class,MH-17440,OFF-BI-10000948,34,3,0,11
US-2014-106299,2014-08-02,2014-08-08,Standard Class,NZ-18565,OFF-BI-10001758,26,5,0,12
CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,FUR-CH-10000309,1690,4,0,422
CA-2016-143609,2016-12-11,2016-12-13,First Class,DB-13270,FUR-CH-10004218,403,5,0,25
CA-2015-138331,2015-08-07,2015-08-12,Standard Class,JK-15625,OFF-AR-10002952,106,10,0,10
CA-2015-138954,2015-11-15,2015-11-17,First Class,MH-17785,OFF-ST-10003058,70,3,0,20
CA-2017-157903,2017-04-04,2017-04-08,Standard Class,AM-10705,TEC-PH-10004345,383,4,0,47
CA-2016-157259,2016-12-24,2016-12-28,Standard Class,JM-15535,FUR-FU-10003192,799,9,0,207
CA-2017-107986,2017-12-13,2017-12-13,Same Day,MW-18220,OFF-ST-10001325,31,3,0,8
CA-2017-104927,2017-12-22,2017-12-26,Standard Class,AG-10330,OFF-PA-10000019,25,5,0,9
CA-2017-113453,2017-10-21,2017-10-28,Standard Class,CM-12160,TEC-PH-10004165,329,2,0,-76
CA-2015-149909,2015-11-13,2015-11-17,Standard Class,RA-19915,OFF-PA-10000726,63,7,0,28
CA-2015-146675,2015-04-16,2015-04-20,Standard Class,SB-20185,TEC-CO-10001766,1439,4,0,485
CA-2016-118332,2016-12-16,2016-12-23,Standard Class,PK-19075,FUR-CH-10001708,563,5,0,7
CA-2016-133669,2016-10-21,2016-10-27,Standard Class,SV-20935,TEC-PH-10001305,235,8,0,-47
CA-2017-145660,2017-12-01,2017-12-03,First Class,MG-17650,FUR-FU-10002885,7,2,0,1
CA-2016-133697,2016-10-20,2016-10-24,Second Class,CM-12445,OFF-PA-10000726,51,7,0,15
CA-2017-148138,2017-09-29,2017-10-03,Standard Class,ME-18010,OFF-ST-10000563,51,2,0,-6
CA-2017-119809,2017-08-18,2017-08-25,Standard Class,YS-21880,OFF-BI-10003925,2793,9,0,942
CA-2017-149944,2017-11-12,2017-11-16,Second Class,MB-17305,OFF-FA-10003495,18,3,0,9
CA-2014-128538,2014-10-11,2014-10-15,Standard Class,AS-10240,OFF-EN-10001219,7,1,0,3
CA-2015-161711,2015-11-28,2015-12-03,Standard Class,MC-17425,FUR-FU-10000087,68,3,0,27
US-2015-129553,2015-07-27,2015-08-02,Standard Class,PG-18820,TEC-PH-10004897,29,3,0,0
CA-2016-160220,2016-10-20,2016-10-26,Standard Class,JS-16030,TEC-PH-10001300,125,6,0,35
US-2017-157224,2017-09-14,2017-09-18,Second Class,JB-16000,OFF-LA-10000121,56,9,0,26
CA-2017-140627,2017-12-23,2017-12-27,Standard Class,DK-12985,FUR-FU-10000087,72,4,0,19
CA-2015-133445,2015-10-05,2015-10-09,Standard Class,JF-15490,FUR-BO-10003660,66,1,0,-103
CA-2014-148782,2014-11-02,2014-11-07,Standard Class,PO-18850,TEC-PH-10002923,88,3,0,7
CA-2016-148208,2016-01-22,2016-01-27,Standard Class,BT-11530,TEC-PH-10004093,110,4,0,-20
CA-2017-127656,2017-07-11,2017-07-17,Standard Class,NW-18400,OFF-AR-10001166,30,4,0,11
US-2017-142188,2017-09-11,2017-09-11,Same Day,JF-15415,FUR-CH-10003199,177,2,0,8
CA-2016-144400,2016-02-23,2016-02-27,Standard Class,AC-10420,OFF-EN-10004386,57,3,0,21
US-2016-155180,2016-01-22,2016-01-29,Standard Class,TB-21280,OFF-BI-10004506,26,4,0,9
CA-2015-134075,2015-12-12,2015-12-16,Standard Class,HA-14905,FUR-FU-10004597,166,3,0,21
US-2016-131912,2016-10-29,2016-11-01,Second Class,LH-17155,OFF-BI-10004236,11,1,0,3
CA-2017-141572,2017-05-28,2017-05-31,Second Class,LO-17170,FUR-FU-10001185,247,8,0,101
CA-2014-134621,2014-12-21,2014-12-28,Standard Class,DP-13390,OFF-BI-10000977,18,2,0,-14
CA-2016-165561,2016-11-24,2016-11-28,Standard Class,CR-12580,OFF-SU-10004782,25,3,0,7
CA-2015-112305,2015-11-20,2015-11-25,Standard Class,KB-16405,OFF-AR-10002067,119,6,0,30
CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,OFF-BI-10000632,43,1,0,19
CA-2014-101147,2014-12-02,2014-12-04,First Class,MC-17575,OFF-AP-10004249,2,1,0,-6
CA-2014-165806,2014-04-07,2014-04-07,Same Day,VM-21685,OFF-PA-10003441,58,9,0,27
CA-2015-151624,2015-09-08,2015-09-14,Standard Class,VW-21775,FUR-FU-10001731,21,8,0,8
CA-2017-139444,2017-09-09,2017-09-15,Standard Class,GK-14620,OFF-LA-10000134,9,4,0,3
CA-2015-133977,2015-09-06,2015-09-08,Second Class,AT-10435,OFF-BI-10003166,3,1,0,-2
CA-2017-141425,2017-11-02,2017-11-06,Second Class,AR-10825,OFF-SU-10000646,384,2,0,-81
CA-2015-133536,2015-03-28,2015-03-30,Second Class,JH-15820,OFF-EN-10004459,22,3,0,11
CA-2015-150441,2015-08-13,2015-08-17,Second Class,RA-19285,OFF-BI-10003529,11,4,0,5
CA-2015-162607,2015-05-12,2015-05-18,Standard Class,RO-19780,OFF-BI-10002949,14,3,0,4
CA-2017-103506,2017-07-23,2017-07-27,Standard Class,LR-17035,OFF-LA-10001158,41,4,0,19
CA-2016-132479,2016-09-24,2016-09-26,First Class,MK-17905,OFF-BI-10004584,442,7,0,-729
CA-2017-160724,2017-05-05,2017-05-10,Standard Class,YS-21880,OFF-BI-10004965,34,3,0,15
US-2016-115952,2016-10-06,2016-10-06,Same Day,JH-15910,OFF-BI-10004654,28,5,0,14
CA-2014-146731,2014-11-03,2014-11-08,Standard Class,AT-10735,OFF-PA-10000141,3,2,0,1
CA-2015-115392,2015-10-01,2015-10-04,Second Class,RM-19675,TEC-PH-10002496,311,2,0,93
CA-2017-102379,2017-12-02,2017-12-06,Standard Class,BB-11545,TEC-PH-10001448,39,1,0,-7
CA-2017-149706,2017-12-11,2017-12-12,First Class,AS-10285,TEC-AC-10001284,116,7,0,23
US-2016-139087,2016-07-17,2016-07-22,Second Class,DK-13375,FUR-FU-10001847,12,3,0,4
CA-2017-152226,2017-05-12,2017-05-16,Standard Class,JH-15910,OFF-LA-10000443,5,2,0,1
CA-2015-116484,2015-11-20,2015-11-26,Standard Class,JK-15205,FUR-FU-10002874,63,2,0,9
CA-2016-100944,2016-09-24,2016-09-28,Standard Class,EH-13765,OFF-EN-10001453,304,5,0,143
CA-2016-125080,2016-10-21,2016-10-26,Standard Class,VW-21775,FUR-TA-10003238,661,2,0,-231
CA-2016-121020,2016-10-24,2016-10-31,Standard Class,CG-12040,TEC-PH-10001061,239,3,0,17
CA-2014-100090,2014-07-08,2014-07-12,Standard Class,EB-13705,FUR-TA-10003715,502,3,0,-87
US-2015-139675,2015-03-13,2015-03-18,Second Class,NF-18595,FUR-CH-10004063,915,4,0,102
CA-2017-143756,2017-12-02,2017-12-05,First Class,ME-17725,FUR-CH-10001854,701,2,0,168
CA-2015-151253,2015-04-22,2015-04-26,Standard Class,AZ-10750,TEC-PH-10002923,88,3,0,7
CA-2014-141152,2014-09-16,2014-09-19,First Class,RF-19345,OFF-BI-10002931,33,1,0,12
CA-2014-141313,2014-12-28,2015-01-01,Standard Class,AJ-10780,OFF-AP-10002651,1737,6,0,503
CA-2014-169852,2014-10-21,2014-10-26,Standard Class,SF-20965,OFF-BI-10001460,36,3,0,12
CA-2017-107314,2017-11-30,2017-12-03,First Class,MZ-17335,FUR-FU-10003489,25,3,0,9
US-2014-161305,2014-06-06,2014-06-12,Standard Class,SB-20170,OFF-BI-10002794,24,3,0,-38
CA-2017-166919,2017-11-23,2017-11-27,Standard Class,AH-10210,TEC-PH-10001305,195,5,0,19
CA-2017-162712,2017-06-18,2017-06-20,Second Class,NK-18490,OFF-PA-10000167,74,3,0,23
CA-2017-107552,2017-05-05,2017-05-05,Same Day,AI-10855,OFF-PA-10002947,6,1,0,3
CA-2016-163328,2016-11-04,2016-11-06,Second Class,TP-21565,OFF-SU-10002301,17,7,0,-4
CA-2014-112837,2014-09-11,2014-09-16,Standard Class,LW-17125,FUR-FU-10004006,127,3,0,21
CA-2017-120019,2017-02-16,2017-02-21,Standard Class,NG-18355,OFF-ST-10001932,579,3,0,81
CA-2014-100762,2014-11-24,2014-11-29,Standard Class,NG-18355,OFF-AR-10000380,151,4,0,45
CA-2017-161459,2017-11-25,2017-11-29,Second Class,EB-13750,TEC-PH-10004071,39,5,0,3
CA-2017-160017,2017-09-28,2017-10-02,Standard Class,SP-20860,OFF-PA-10001800,10,2,0,3
CA-2014-123316,2014-10-13,2014-10-17,Standard Class,SP-20545,OFF-BI-10002764,7,3,0,2
CA-2014-141299,2014-06-03,2014-06-07,Second Class,RB-19795,OFF-EN-10004459,15,2,0,7
CA-2014-104402,2014-06-17,2014-06-23,Standard Class,DB-13660,TEC-MA-10000423,65,3,0,31
CA-2015-110289,2015-10-29,2015-11-02,Standard Class,NB-18655,OFF-PA-10002986,33,5,0,16
CA-2014-167927,2014-01-20,2014-01-26,Standard Class,XP-21865,OFF-ST-10000760,13,1,0,4
CA-2014-133305,2014-07-11,2014-07-15,Standard Class,MH-17455,OFF-PA-10001970,49,4,0,23
CA-2016-165995,2016-08-30,2016-09-06,Standard Class,BG-11740,FUR-FU-10000672,47,4,0,15
CA-2017-143112,2017-10-05,2017-10-09,Standard Class,TS-21370,TEC-PH-10003095,87,4,0,43
US-2017-105830,2016-12-31,2017-01-02,First Class,DB-13660,OFF-ST-10002554,156,4,0,-35
CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,TEC-AC-10004469,119,3,0,52
CA-2017-104822,2017-10-20,2017-10-20,Same Day,RB-19465,OFF-LA-10002034,24,5,0,12
CA-2015-104486,2015-05-01,2015-05-06,Standard Class,PO-18850,OFF-BI-10000309,12,1,0,4
CA-2017-161557,2017-09-03,2017-09-08,Standard Class,AG-10900,FUR-FU-10004622,108,5,0,-105
CA-2017-161130,2017-11-03,2017-11-08,Standard Class,BF-11275,TEC-PH-10002549,361,2,0,27
US-2015-161347,2015-09-13,2015-09-19,Standard Class,HG-14845,OFF-BI-10004209,2,1,0,-2
US-2015-109015,2015-09-06,2015-09-12,Standard Class,BS-11590,OFF-AP-10001962,8,1,0,2
CA-2014-110611,2014-10-06,2014-10-13,Standard Class,JD-16015,OFF-ST-10000642,83,5,0,-13
CA-2017-139080,2017-01-23,2017-01-28,Standard Class,CS-12250,OFF-BI-10001757,19,5,0,6
CA-2015-115693,2015-12-10,2015-12-15,Standard Class,FC-14245,OFF-AR-10003582,56,2,0,15
US-2014-107993,2014-11-25,2014-11-30,Standard Class,SE-20110,OFF-AR-10003179,51,7,0,8
CA-2017-110443,2017-11-21,2017-11-25,Standard Class,CK-12205,OFF-BI-10001670,150,5,0,56
CA-2017-144848,2017-04-04,2017-04-05,First Class,DS-13030,TEC-PH-10004006,41,1,0,11
US-2017-147998,2017-05-19,2017-05-24,Standard Class,SA-20830,OFF-BI-10002082,133,5,0,49
CA-2016-103919,2016-10-03,2016-10-07,Standard Class,TP-21565,FUR-FU-10001756,38,5,0,-29
CA-2016-113425,2016-11-21,2016-11-21,Same Day,JK-16120,FUR-BO-10002598,113,2,0,12
CA-2017-143035,2017-10-03,2017-10-05,Second Class,CC-12430,FUR-FU-10001934,83,4,0,21
CA-2014-107811,2014-04-29,2014-05-03,Standard Class,LA-16780,FUR-CH-10001394,561,2,0,70
CA-2016-163216,2016-10-07,2016-10-10,First Class,AW-10930,OFF-LA-10000134,4,2,0,1
US-2016-116442,2016-12-15,2016-12-22,Standard Class,BP-11230,FUR-FU-10002364,14,2,0,4
CA-2017-150623,2017-04-10,2017-04-14,Standard Class,DB-13360,TEC-AC-10004571,99,1,0,41
US-2014-163797,2014-04-08,2014-04-13,Standard Class,PC-19000,OFF-FA-10001883,49,8,0,-11
CA-2016-127236,2016-03-29,2016-04-02,Standard Class,TB-21595,FUR-BO-10004015,299,5,0,-167
US-2017-104661,2017-01-15,2017-01-18,First Class,TB-21250,OFF-BI-10001597,32,4,0,-52
CA-2014-134103,2014-01-30,2014-02-04,Standard Class,MV-18190,OFF-PA-10001204,10,2,0,4
CA-2015-147529,2015-02-07,2015-02-11,Standard Class,DK-12835,OFF-EN-10000056,311,5,0,146
CA-2016-129126,2016-12-14,2016-12-19,Standard Class,PK-19075,OFF-PA-10001471,14,2,0,6
CA-2017-131632,2017-10-31,2017-11-04,Standard Class,AH-10120,OFF-AR-10003651,5,2,0,0
CA-2017-151981,2017-08-06,2017-08-12,Standard Class,GM-14455,TEC-PH-10003601,824,5,0,247
CA-2017-125472,2017-05-30,2017-05-31,First Class,BD-11725,FUR-BO-10000330,241,2,0,33
CA-2015-156328,2015-11-30,2015-12-05,Standard Class,RM-19375,TEC-PH-10001198,177,3,0,19
CA-2017-154074,2017-08-31,2017-09-02,Second Class,BW-11110,FUR-CH-10002331,569,2,0,7
CA-2017-161774,2017-05-14,2017-05-15,First Class,GT-14710,FUR-CH-10003981,899,5,0,-12
CA-2017-151211,2017-08-17,2017-08-23,Standard Class,AH-10120,OFF-BI-10002735,102,3,0,48
CA-2017-142671,2017-11-10,2017-11-14,Second Class,DR-12940,OFF-BI-10004099,11,5,0,-7
CA-2017-144750,2017-08-21,2017-08-21,Same Day,DL-13495,OFF-PA-10003395,83,1,0,29
CA-2016-111976,2016-03-08,2016-03-12,Standard Class,BD-11620,TEC-PH-10002890,108,4,0,-25
CA-2016-140130,2016-10-31,2016-11-05,Standard Class,HW-14935,OFF-SU-10001218,21,2,0,6
CA-2014-159121,2014-07-26,2014-08-01,Standard Class,JO-15145,TEC-AC-10002006,111,7,0,34
CA-2015-149650,2015-10-24,2015-10-27,First Class,RD-19660,FUR-CH-10003956,454,8,0,-73
CA-2017-115777,2017-08-19,2017-08-24,Standard Class,DO-13645,OFF-PA-10000552,19,3,0,9
CA-2016-143714,2016-05-23,2016-05-27,Standard Class,CC-12370,TEC-CO-10004722,8399,4,0,1119
CA-2014-165764,2014-11-03,2014-11-07,Standard Class,SH-20395,OFF-ST-10001558,25,2,0,-1
CA-2015-121405,2015-03-30,2015-04-04,Standard Class,FC-14335,OFF-PA-10001838,23,5,0,8
US-2017-116897,2017-05-27,2017-05-29,First Class,JG-15160,FUR-FU-10004963,35,4,0,14
US-2017-113992,2017-12-14,2017-12-19,Standard Class,LC-16885,FUR-TA-10000577,974,4,0,-97
CA-2014-166891,2014-10-04,2014-10-06,First Class,CC-12220,FUR-CH-10003298,589,5,0,-6
CA-2016-101161,2016-10-13,2016-10-20,Standard Class,BW-11110,OFF-AR-10001860,34,5,0,12
CA-2015-151785,2015-03-05,2015-03-10,Standard Class,JJ-15445,OFF-FA-10000611,7,6,0,2
US-2017-119816,2017-03-04,2017-03-06,Second Class,TT-21460,FUR-FU-10004848,103,5,0,-77
CA-2015-156510,2015-09-25,2015-09-29,Standard Class,EH-13990,OFF-BI-10000822,10,2,0,5
US-2015-110261,2015-12-19,2015-12-23,Second Class,PR-18880,TEC-PH-10001750,158,3,0,13
CA-2015-125710,2015-10-08,2015-10-13,Standard Class,BT-11680,OFF-AR-10000657,3,2,0,0
CA-2017-161102,2017-07-31,2017-08-03,First Class,EC-14050,OFF-ST-10003442,56,2,0,15
CA-2014-110065,2014-08-05,2014-08-11,Standard Class,SP-20650,TEC-PH-10002468,135,1,0,36
US-2017-133361,2017-05-14,2017-05-17,First Class,AJ-10780,OFF-AR-10001919,3,2,0,1
US-2016-155404,2016-09-22,2016-09-28,Standard Class,AS-10630,FUR-FU-10004586,13,2,0,6
CA-2015-114503,2015-11-13,2015-11-17,Standard Class,AA-10375,OFF-ST-10003572,84,6,0,6
CA-2017-153080,2017-05-22,2017-05-25,Second Class,EH-13945,TEC-AC-10002331,68,7,0,25
CA-2016-163804,2016-12-02,2016-12-08,Standard Class,DB-13270,OFF-ST-10000142,2079,5,0,582
CA-2015-108532,2015-08-29,2015-09-02,Standard Class,CC-12100,TEC-PH-10001750,131,2,0,35
CA-2014-151897,2014-06-06,2014-06-10,Standard Class,VT-21700,OFF-LA-10001074,100,10,0,33
CA-2016-113292,2016-03-18,2016-03-20,Second Class,DB-13060,OFF-AP-10003590,871,3,0,87
CA-2014-149524,2014-01-14,2014-01-15,First Class,BS-11590,FUR-BO-10003433,61,4,0,-53
CA-2017-140872,2017-06-03,2017-06-10,Standard Class,NR-18550,OFF-BI-10002432,4,3,0,-3
CA-2017-113908,2017-06-03,2017-06-09,Standard Class,KN-16390,FUR-TA-10001932,384,2,0,-115
CA-2015-120621,2015-03-21,2015-03-26,Standard Class,JW-16075,OFF-AP-10002945,962,4,0,156
US-2017-148866,2017-09-19,2017-09-24,Standard Class,JM-15535,OFF-PA-10004782,32,5,0,15
CA-2014-149594,2014-09-15,2014-09-19,Standard Class,MF-18250,FUR-FU-10000222,103,4,0,16
CA-2016-113845,2016-11-20,2016-11-25,Standard Class,FA-14230,FUR-BO-10004695,289,2,0,10
CA-2017-111262,2017-10-28,2017-11-01,Second Class,KH-16510,TEC-AC-10002167,24,2,0,-2
CA-2015-103135,2015-07-24,2015-07-28,Standard Class,SS-20515,FUR-FU-10001487,20,3,0,6
CA-2014-129147,2014-11-02,2014-11-06,Standard Class,LC-17050,TEC-PH-10001299,539,6,0,-107
CA-2017-128265,2017-11-17,2017-11-22,Second Class,VW-21775,OFF-ST-10000142,1247,3,0,349
CA-2016-152331,2016-06-26,2016-06-30,Standard Class,LD-16855,OFF-AR-10001547,5,3,0,0
US-2016-128909,2016-10-09,2016-10-11,Second Class,SP-20545,OFF-PA-10001593,19,4,0,5
CA-2017-102197,2017-12-20,2017-12-26,Standard Class,DK-13150,OFF-PA-10001970,279,5,0,137
CA-2017-167640,2017-03-06,2017-03-10,Standard Class,FC-14245,OFF-AR-10003158,23,6,0,8
US-2017-116652,2017-09-15,2017-09-19,Standard Class,RD-19480,FUR-CH-10002961,218,3,0,0
CA-2017-138289,2017-01-16,2017-01-18,Second Class,AR-10540,OFF-BI-10004995,5443,4,0,2504
CA-2016-129308,2016-07-07,2016-07-13,Standard Class,CC-12100,OFF-LA-10002945,10,2,0,3
